ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-11-04,CHE,GADM,CHE.10_1,Graubünden,-0.02562,0.1968,full_february,DAY_OF_WEEK
2020-11-05,CHE,GADM,CHE.10_1,Graubünden,-0.0335,0.18788,full_february,DAY_OF_WEEK
2020-11-06,CHE,GADM,CHE.10_1,Graubünden,0.004,0.17627,full_february,DAY_OF_WEEK
2020-11-07,CHE,GADM,CHE.10_1,Graubünden,-0.0489,0.19428,full_february,DAY_OF_WEEK
2020-11-08,CHE,GADM,CHE.10_1,Graubünden,-0.12354,0.30047,full_february,DAY_OF_WEEK
2020-11-09,CHE,GADM,CHE.10_1,Graubünden,0.00929,0.18128,full_february,DAY_OF_WEEK
2020-11-10,CHE,GADM,CHE.10_1,Graubünden,-0.01138,0.19211,full_february,DAY_OF_WEEK
2020-11-11,CHE,GADM,CHE.10_1,Graubünden,0.04357,0.17816,full_february,DAY_OF_WEEK
2020-11-12,CHE,GADM,CHE.10_1,Graubünden,-0.02827,0.19162,full_february,DAY_OF_WEEK
2020-11-13,CHE,GADM,CHE.10_1,Graubünden,-0.00311,0.17335,full_february,DAY_OF_WEEK
2020-11-14,CHE,GADM,CHE.10_1,Graubünden,-0.04946,0.21006,full_february,DAY_OF_WEEK
2020-11-15,CHE,GADM,CHE.10_1,Graubünden,-0.09629,0.29896,full_february,DAY_OF_WEEK
2020-11-16,CHE,GADM,CHE.10_1,Graubünden,-0.04876,0.20235,full_february,DAY_OF_WEEK
2020-11-17,CHE,GADM,CHE.10_1,Graubünden,-0.01322,0.18248,full_february,DAY_OF_WEEK
2020-11-18,CHE,GADM,CHE.10_1,Graubünden,0.00803,0.18128,full_february,DAY_OF_WEEK
2020-11-19,CHE,GADM,CHE.10_1,Graubünden,-0.05749,0.19839,full_february,DAY_OF_WEEK
2020-11-20,CHE,GADM,CHE.10_1,Graubünden,-0.05148,0.18998,full_february,DAY_OF_WEEK
2020-11-21,CHE,GADM,CHE.10_1,Graubünden,-0.08982,0.22525,full_february,DAY_OF_WEEK
2020-11-22,CHE,GADM,CHE.10_1,Graubünden,-0.17193,0.32508,full_february,DAY_OF_WEEK
2020-11-23,CHE,GADM,CHE.10_1,Graubünden,-0.03871,0.1898,full_february,DAY_OF_WEEK
2020-11-24,CHE,GADM,CHE.10_1,Graubünden,0.02831,0.18704,full_february,DAY_OF_WEEK
2020-11-25,CHE,GADM,CHE.10_1,Graubünden,-0.00553,0.19054,full_february,DAY_OF_WEEK
2020-11-26,CHE,GADM,CHE.10_1,Graubünden,-0.01932,0.18766,full_february,DAY_OF_WEEK
2020-11-27,CHE,GADM,CHE.10_1,Graubünden,0.02077,0.16789,full_february,DAY_OF_WEEK
2020-11-28,CHE,GADM,CHE.10_1,Graubünden,-0.10103,0.21455,full_february,DAY_OF_WEEK
2020-11-29,CHE,GADM,CHE.10_1,Graubünden,-0.16082,0.32805,full_february,DAY_OF_WEEK
2020-11-30,CHE,GADM,CHE.10_1,Graubünden,-0.02939,0.18936,full_february,DAY_OF_WEEK
2020-12-01,CHE,GADM,CHE.10_1,Graubünden,-0.03302,0.2087,full_february,DAY_OF_WEEK
2020-12-02,CHE,GADM,CHE.10_1,Graubünden,-0.0367,0.20057,full_february,DAY_OF_WEEK
2020-12-03,CHE,GADM,CHE.10_1,Graubünden,-0.01072,0.19211,full_february,DAY_OF_WEEK
2020-12-04,CHE,GADM,CHE.10_1,Graubünden,-0.07735,0.20097,full_february,DAY_OF_WEEK
2020-12-05,CHE,GADM,CHE.10_1,Graubünden,-0.23571,0.25836,full_february,DAY_OF_WEEK
2020-12-06,CHE,GADM,CHE.10_1,Graubünden,-0.34209,0.40946,full_february,DAY_OF_WEEK
2020-12-07,CHE,GADM,CHE.10_1,Graubünden,-0.07997,0.22236,full_february,DAY_OF_WEEK
2020-12-08,CHE,GADM,CHE.10_1,Graubünden,-0.06838,0.22892,full_february,DAY_OF_WEEK
2020-12-09,CHE,GADM,CHE.10_1,Graubünden,-0.08527,0.23436,full_february,DAY_OF_WEEK
2020-12-10,CHE,GADM,CHE.10_1,Graubünden,-0.00738,0.20017,full_february,DAY_OF_WEEK
2020-12-11,CHE,GADM,CHE.10_1,Graubünden,-0.04469,0.20824,full_february,DAY_OF_WEEK
2020-12-12,CHE,GADM,CHE.10_1,Graubünden,-0.14231,0.24869,full_february,DAY_OF_WEEK
2020-12-13,CHE,GADM,CHE.10_1,Graubünden,-0.24179,0.38276,full_february,DAY_OF_WEEK
2020-12-14,CHE,GADM,CHE.10_1,Graubünden,-0.0581,0.20371,full_february,DAY_OF_WEEK
2020-12-15,CHE,GADM,CHE.10_1,Graubünden,-0.03541,0.2168,full_february,DAY_OF_WEEK
2020-12-16,CHE,GADM,CHE.10_1,Graubünden,-0.02614,0.20126,full_february,DAY_OF_WEEK
2020-12-17,CHE,GADM,CHE.10_1,Graubünden,-0.03928,0.21307,full_february,DAY_OF_WEEK
2020-12-18,CHE,GADM,CHE.10_1,Graubünden,-0.04484,0.2007,full_february,DAY_OF_WEEK
2020-12-19,CHE,GADM,CHE.10_1,Graubünden,-0.09343,0.22819,full_february,DAY_OF_WEEK
2020-12-20,CHE,GADM,CHE.10_1,Graubünden,-0.2761,0.37018,full_february,DAY_OF_WEEK
2020-12-21,CHE,GADM,CHE.10_1,Graubünden,-0.08071,0.21362,full_february,DAY_OF_WEEK
2020-12-22,CHE,GADM,CHE.10_1,Graubünden,-0.02816,0.21264,full_february,DAY_OF_WEEK
2020-12-23,CHE,GADM,CHE.10_1,Graubünden,-0.02729,0.20536,full_february,DAY_OF_WEEK
2020-12-24,CHE,GADM,CHE.10_1,Graubünden,-0.19477,0.25347,full_february,DAY_OF_WEEK
2020-12-25,CHE,GADM,CHE.10_1,Graubünden,-0.49537,0.39727,full_february,DAY_OF_WEEK
2020-12-26,CHE,GADM,CHE.10_1,Graubünden,-0.29772,0.32515,full_february,DAY_OF_WEEK
2020-12-27,CHE,GADM,CHE.10_1,Graubünden,-0.20983,0.34816,full_february,DAY_OF_WEEK
2020-12-28,CHE,GADM,CHE.10_1,Graubünden,-0.14595,0.24009,full_february,DAY_OF_WEEK
2020-12-29,CHE,GADM,CHE.10_1,Graubünden,-0.08475,0.2392,full_february,DAY_OF_WEEK
2020-12-30,CHE,GADM,CHE.10_1,Graubünden,-0.02407,0.21793,full_february,DAY_OF_WEEK
2020-12-31,CHE,GADM,CHE.10_1,Graubünden,-0.14722,0.24304,full_february,DAY_OF_WEEK
2020-03-01,CHE,GADM,CHE.11_1,Jura,-0.07762,0.2724,full_february,DAY_OF_WEEK
2020-03-02,CHE,GADM,CHE.11_1,Jura,-0.01075,0.16143,full_february,DAY_OF_WEEK
2020-03-03,CHE,GADM,CHE.11_1,Jura,0.00572,0.14998,full_february,DAY_OF_WEEK
2020-03-04,CHE,GADM,CHE.11_1,Jura,-0.0203,0.15162,full_february,DAY_OF_WEEK
2020-03-05,CHE,GADM,CHE.11_1,Jura,-0.08464,0.1491,full_february,DAY_OF_WEEK
2020-03-06,CHE,GADM,CHE.11_1,Jura,-0.04496,0.15478,full_february,DAY_OF_WEEK
2020-03-07,CHE,GADM,CHE.11_1,Jura,-0.07373,0.17691,full_february,DAY_OF_WEEK
2020-03-08,CHE,GADM,CHE.11_1,Jura,-0.04438,0.25794,full_february,DAY_OF_WEEK
2020-03-09,CHE,GADM,CHE.11_1,Jura,-0.0205,0.16296,full_february,DAY_OF_WEEK
2020-03-10,CHE,GADM,CHE.11_1,Jura,0.00202,0.15436,full_february,DAY_OF_WEEK
2020-03-11,CHE,GADM,CHE.11_1,Jura,-0.00813,0.14317,full_february,DAY_OF_WEEK
2020-03-12,CHE,GADM,CHE.11_1,Jura,-0.02669,0.14845,full_february,DAY_OF_WEEK
2020-03-13,CHE,GADM,CHE.11_1,Jura,-0.05581,0.15041,full_february,DAY_OF_WEEK
2020-03-14,CHE,GADM,CHE.11_1,Jura,-0.18894,0.23444,full_february,DAY_OF_WEEK
2020-03-15,CHE,GADM,CHE.11_1,Jura,-0.1233,0.3028,full_february,DAY_OF_WEEK
2020-03-16,CHE,GADM,CHE.11_1,Jura,-0.12059,0.21982,full_february,DAY_OF_WEEK
2020-03-17,CHE,GADM,CHE.11_1,Jura,-0.19656,0.25293,full_february,DAY_OF_WEEK
2020-03-18,CHE,GADM,CHE.11_1,Jura,-0.26646,0.27369,full_february,DAY_OF_WEEK
2020-03-19,CHE,GADM,CHE.11_1,Jura,-0.29563,0.3137,full_february,DAY_OF_WEEK
2020-03-20,CHE,GADM,CHE.11_1,Jura,-0.36783,0.31746,full_february,DAY_OF_WEEK
2020-03-21,CHE,GADM,CHE.11_1,Jura,-0.54395,0.4595,full_february,DAY_OF_WEEK
2020-03-22,CHE,GADM,CHE.11_1,Jura,-0.53679,0.53522,full_february,DAY_OF_WEEK
2020-03-23,CHE,GADM,CHE.11_1,Jura,-0.36629,0.36708,full_february,DAY_OF_WEEK
2020-03-24,CHE,GADM,CHE.11_1,Jura,-0.37297,0.37184,full_february,DAY_OF_WEEK
2020-03-25,CHE,GADM,CHE.11_1,Jura,-0.38613,0.35381,full_february,DAY_OF_WEEK
2020-03-26,CHE,GADM,CHE.11_1,Jura,-0.41505,0.36519,full_february,DAY_OF_WEEK
2020-03-27,CHE,GADM,CHE.11_1,Jura,-0.41749,0.33549,full_february,DAY_OF_WEEK
2020-03-28,CHE,GADM,CHE.11_1,Jura,-0.42284,0.38044,full_february,DAY_OF_WEEK
2020-03-29,CHE,GADM,CHE.11_1,Jura,-0.60776,0.5893,full_february,DAY_OF_WEEK
2020-03-30,CHE,GADM,CHE.11_1,Jura,-0.44953,0.3986,full_february,DAY_OF_WEEK
2020-03-31,CHE,GADM,CHE.11_1,Jura,-0.33762,0.34004,full_february,DAY_OF_WEEK
2020-04-01,CHE,GADM,CHE.11_1,Jura,-0.33555,0.32888,full_february,DAY_OF_WEEK
2020-04-02,CHE,GADM,CHE.11_1,Jura,-0.36045,0.34774,full_february,DAY_OF_WEEK
2020-04-03,CHE,GADM,CHE.11_1,Jura,-0.36734,0.32774,full_february,DAY_OF_WEEK
2020-04-04,CHE,GADM,CHE.11_1,Jura,-0.4292,0.35853,full_february,DAY_OF_WEEK
2020-04-05,CHE,GADM,CHE.11_1,Jura,-0.3597,0.42399,full_february,DAY_OF_WEEK
2020-04-06,CHE,GADM,CHE.11_1,Jura,-0.3207,0.30664,full_february,DAY_OF_WEEK
2020-04-07,CHE,GADM,CHE.11_1,Jura,-0.27732,0.2967,full_february,DAY_OF_WEEK
2020-04-08,CHE,GADM,CHE.11_1,Jura,-0.29455,0.30051,full_february,DAY_OF_WEEK
2020-04-09,CHE,GADM,CHE.11_1,Jura,-0.23896,0.27042,full_february,DAY_OF_WEEK
2020-04-10,CHE,GADM,CHE.11_1,Jura,-0.46563,0.40719,full_february,DAY_OF_WEEK
2020-04-11,CHE,GADM,CHE.11_1,Jura,-0.37132,0.31544,full_february,DAY_OF_WEEK
2020-04-12,CHE,GADM,CHE.11_1,Jura,-0.40219,0.43465,full_february,DAY_OF_WEEK
2020-04-13,CHE,GADM,CHE.11_1,Jura,-0.40764,0.39963,full_february,DAY_OF_WEEK
2020-04-14,CHE,GADM,CHE.11_1,Jura,-0.27727,0.30251,full_february,DAY_OF_WEEK
2020-04-15,CHE,GADM,CHE.11_1,Jura,-0.24022,0.28692,full_february,DAY_OF_WEEK
2020-04-16,CHE,GADM,CHE.11_1,Jura,-0.24579,0.28407,full_february,DAY_OF_WEEK
2020-04-17,CHE,GADM,CHE.11_1,Jura,-0.27363,0.28047,full_february,DAY_OF_WEEK
2020-04-18,CHE,GADM,CHE.11_1,Jura,-0.34318,0.30315,full_february,DAY_OF_WEEK
2020-04-19,CHE,GADM,CHE.11_1,Jura,-0.26689,0.39107,full_february,DAY_OF_WEEK
2020-04-20,CHE,GADM,CHE.11_1,Jura,-0.26381,0.29521,full_february,DAY_OF_WEEK
2020-04-21,CHE,GADM,CHE.11_1,Jura,-0.22871,0.29494,full_february,DAY_OF_WEEK
2020-04-22,CHE,GADM,CHE.11_1,Jura,-0.20867,0.2774,full_february,DAY_OF_WEEK
2020-04-23,CHE,GADM,CHE.11_1,Jura,-0.22351,0.2573,full_february,DAY_OF_WEEK
2020-04-24,CHE,GADM,CHE.11_1,Jura,-0.23617,0.24547,full_february,DAY_OF_WEEK
2020-04-25,CHE,GADM,CHE.11_1,Jura,-0.30333,0.29605,full_february,DAY_OF_WEEK
2020-04-26,CHE,GADM,CHE.11_1,Jura,-0.31745,0.41028,full_february,DAY_OF_WEEK
2020-04-27,CHE,GADM,CHE.11_1,Jura,-0.18174,0.23912,full_february,DAY_OF_WEEK
2020-04-28,CHE,GADM,CHE.11_1,Jura,-0.2007,0.26726,full_february,DAY_OF_WEEK
2020-04-29,CHE,GADM,CHE.11_1,Jura,-0.21907,0.26739,full_february,DAY_OF_WEEK
2020-04-30,CHE,GADM,CHE.11_1,Jura,-0.21761,0.25959,full_february,DAY_OF_WEEK
2020-05-01,CHE,GADM,CHE.11_1,Jura,-0.4292,0.39709,full_february,DAY_OF_WEEK
2020-05-02,CHE,GADM,CHE.11_1,Jura,-0.33273,0.28989,full_february,DAY_OF_WEEK
2020-05-03,CHE,GADM,CHE.11_1,Jura,-0.27242,0.39304,full_february,DAY_OF_WEEK
2020-05-04,CHE,GADM,CHE.11_1,Jura,-0.16485,0.24347,full_february,DAY_OF_WEEK
2020-05-05,CHE,GADM,CHE.11_1,Jura,-0.24312,0.27038,full_february,DAY_OF_WEEK
2020-05-06,CHE,GADM,CHE.11_1,Jura,-0.16822,0.23639,full_february,DAY_OF_WEEK
2020-05-07,CHE,GADM,CHE.11_1,Jura,-0.09131,0.21087,full_february,DAY_OF_WEEK
2020-05-08,CHE,GADM,CHE.11_1,Jura,-0.17938,0.20386,full_february,DAY_OF_WEEK
2020-05-09,CHE,GADM,CHE.11_1,Jura,-0.14306,0.23664,full_february,DAY_OF_WEEK
2020-05-10,CHE,GADM,CHE.11_1,Jura,-0.21249,0.34205,full_february,DAY_OF_WEEK
2020-05-11,CHE,GADM,CHE.11_1,Jura,-0.16078,0.24052,full_february,DAY_OF_WEEK
2020-05-12,CHE,GADM,CHE.11_1,Jura,-0.10308,0.20943,full_february,DAY_OF_WEEK
2020-05-13,CHE,GADM,CHE.11_1,Jura,-0.17303,0.23818,full_february,DAY_OF_WEEK
2020-05-14,CHE,GADM,CHE.11_1,Jura,-0.17428,0.22799,full_february,DAY_OF_WEEK
2020-05-15,CHE,GADM,CHE.11_1,Jura,-0.18448,0.20078,full_february,DAY_OF_WEEK
2020-05-16,CHE,GADM,CHE.11_1,Jura,-0.15105,0.22573,full_february,DAY_OF_WEEK
2020-05-17,CHE,GADM,CHE.11_1,Jura,-0.04897,0.30624,full_february,DAY_OF_WEEK
2020-05-18,CHE,GADM,CHE.11_1,Jura,-0.05549,0.1881,full_february,DAY_OF_WEEK
2020-05-19,CHE,GADM,CHE.11_1,Jura,0.00234,0.18786,full_february,DAY_OF_WEEK
2020-05-20,CHE,GADM,CHE.11_1,Jura,0.03544,0.17121,full_february,DAY_OF_WEEK
2020-05-21,CHE,GADM,CHE.11_1,Jura,-0.12536,0.28954,full_february,DAY_OF_WEEK
2020-05-22,CHE,GADM,CHE.11_1,Jura,-0.0605,0.18737,full_february,DAY_OF_WEEK
2020-05-23,CHE,GADM,CHE.11_1,Jura,-0.25414,0.26903,full_february,DAY_OF_WEEK
2020-05-24,CHE,GADM,CHE.11_1,Jura,-0.1051,0.31236,full_february,DAY_OF_WEEK
2020-05-25,CHE,GADM,CHE.11_1,Jura,0.00078,0.17157,full_february,DAY_OF_WEEK
2020-05-26,CHE,GADM,CHE.11_1,Jura,0.04822,0.169,full_february,DAY_OF_WEEK
2020-05-27,CHE,GADM,CHE.11_1,Jura,0.01449,0.16699,full_february,DAY_OF_WEEK
2020-05-28,CHE,GADM,CHE.11_1,Jura,-0.01974,0.16904,full_february,DAY_OF_WEEK
2020-05-29,CHE,GADM,CHE.11_1,Jura,-0.02779,0.14971,full_february,DAY_OF_WEEK
2020-05-30,CHE,GADM,CHE.11_1,Jura,-0.00889,0.18998,full_february,DAY_OF_WEEK
2020-05-31,CHE,GADM,CHE.11_1,Jura,0.03872,0.24981,full_february,DAY_OF_WEEK
2020-06-01,CHE,GADM,CHE.11_1,Jura,-0.03345,0.26643,full_february,DAY_OF_WEEK
2020-06-02,CHE,GADM,CHE.11_1,Jura,0.04589,0.16145,full_february,DAY_OF_WEEK
2020-06-03,CHE,GADM,CHE.11_1,Jura,-0.01018,0.17508,full_february,DAY_OF_WEEK
2020-06-04,CHE,GADM,CHE.11_1,Jura,-0.06642,0.18323,full_february,DAY_OF_WEEK
2020-06-05,CHE,GADM,CHE.11_1,Jura,-0.10023,0.1831,full_february,DAY_OF_WEEK
2020-06-06,CHE,GADM,CHE.11_1,Jura,-0.16783,0.22491,full_february,DAY_OF_WEEK
2020-06-07,CHE,GADM,CHE.11_1,Jura,-0.18618,0.31804,full_february,DAY_OF_WEEK
2020-06-08,CHE,GADM,CHE.11_1,Jura,0.02366,0.17196,full_february,DAY_OF_WEEK
2020-06-09,CHE,GADM,CHE.11_1,Jura,-0.012,0.17135,full_february,DAY_OF_WEEK
2020-06-10,CHE,GADM,CHE.11_1,Jura,-0.00725,0.16229,full_february,DAY_OF_WEEK
2020-06-11,CHE,GADM,CHE.11_1,Jura,-0.06278,0.26627,full_february,DAY_OF_WEEK
2020-06-12,CHE,GADM,CHE.11_1,Jura,-0.00432,0.15001,full_february,DAY_OF_WEEK
2020-06-13,CHE,GADM,CHE.11_1,Jura,-0.10499,0.20755,full_february,DAY_OF_WEEK
2020-06-14,CHE,GADM,CHE.11_1,Jura,-0.14247,0.31053,full_february,DAY_OF_WEEK
2020-06-15,CHE,GADM,CHE.11_1,Jura,0.01917,0.16779,full_february,DAY_OF_WEEK
2020-06-16,CHE,GADM,CHE.11_1,Jura,0.08166,0.16355,full_february,DAY_OF_WEEK
2020-06-17,CHE,GADM,CHE.11_1,Jura,0.00841,0.17472,full_february,DAY_OF_WEEK
2020-06-18,CHE,GADM,CHE.11_1,Jura,0.00446,0.15679,full_february,DAY_OF_WEEK
2020-06-19,CHE,GADM,CHE.11_1,Jura,-0.02282,0.13802,full_february,DAY_OF_WEEK
2020-06-20,CHE,GADM,CHE.11_1,Jura,-0.03221,0.18556,full_february,DAY_OF_WEEK
2020-06-21,CHE,GADM,CHE.11_1,Jura,0.07154,0.26494,full_february,DAY_OF_WEEK
2020-06-22,CHE,GADM,CHE.11_1,Jura,0.09815,0.15489,full_february,DAY_OF_WEEK
2020-06-23,CHE,GADM,CHE.11_1,Jura,0.17375,0.21494,full_february,DAY_OF_WEEK
2020-06-24,CHE,GADM,CHE.11_1,Jura,0.05766,0.15378,full_february,DAY_OF_WEEK
2020-06-25,CHE,GADM,CHE.11_1,Jura,0.0681,0.13808,full_february,DAY_OF_WEEK
2020-06-26,CHE,GADM,CHE.11_1,Jura,0.03462,0.14769,full_february,DAY_OF_WEEK
2020-06-27,CHE,GADM,CHE.11_1,Jura,0.05786,0.17068,full_february,DAY_OF_WEEK
2020-06-28,CHE,GADM,CHE.11_1,Jura,0.0142,0.2549,full_february,DAY_OF_WEEK
2020-06-29,CHE,GADM,CHE.11_1,Jura,0.03099,0.15856,full_february,DAY_OF_WEEK
2020-06-30,CHE,GADM,CHE.11_1,Jura,0.1188,0.1528,full_february,DAY_OF_WEEK
2020-07-01,CHE,GADM,CHE.11_1,Jura,0.0921,0.14611,full_february,DAY_OF_WEEK
2020-07-02,CHE,GADM,CHE.11_1,Jura,0.03249,0.1547,full_february,DAY_OF_WEEK
2020-07-03,CHE,GADM,CHE.11_1,Jura,0.01107,0.13627,full_february,DAY_OF_WEEK
2020-07-04,CHE,GADM,CHE.11_1,Jura,0.09668,0.1732,full_february,DAY_OF_WEEK
2020-07-05,CHE,GADM,CHE.11_1,Jura,0.04683,0.25259,full_february,DAY_OF_WEEK
2020-07-06,CHE,GADM,CHE.11_1,Jura,0.104,0.1567,full_february,DAY_OF_WEEK
2020-07-07,CHE,GADM,CHE.11_1,Jura,0.15856,0.15459,full_february,DAY_OF_WEEK
2020-07-08,CHE,GADM,CHE.11_1,Jura,0.1025,0.14696,full_february,DAY_OF_WEEK
2020-07-09,CHE,GADM,CHE.11_1,Jura,0.06987,0.1449,full_february,DAY_OF_WEEK
2020-07-10,CHE,GADM,CHE.11_1,Jura,0.03958,0.15701,full_february,DAY_OF_WEEK
2020-07-11,CHE,GADM,CHE.11_1,Jura,0.02337,0.18258,full_february,DAY_OF_WEEK
2020-07-12,CHE,GADM,CHE.11_1,Jura,0.15132,0.24201,full_february,DAY_OF_WEEK
2020-07-13,CHE,GADM,CHE.11_1,Jura,0.14769,0.16112,full_february,DAY_OF_WEEK
2020-07-14,CHE,GADM,CHE.11_1,Jura,0.10585,0.15426,full_february,DAY_OF_WEEK
2020-07-15,CHE,GADM,CHE.11_1,Jura,0.07554,0.1645,full_february,DAY_OF_WEEK
2020-07-16,CHE,GADM,CHE.11_1,Jura,0.05716,0.18434,full_february,DAY_OF_WEEK
2020-07-17,CHE,GADM,CHE.11_1,Jura,-0.00831,0.16051,full_february,DAY_OF_WEEK
2020-07-18,CHE,GADM,CHE.11_1,Jura,0.09805,0.16991,full_february,DAY_OF_WEEK
2020-07-19,CHE,GADM,CHE.11_1,Jura,0.17706,0.23769,full_february,DAY_OF_WEEK
2020-07-20,CHE,GADM,CHE.11_1,Jura,0.10623,0.17309,full_february,DAY_OF_WEEK
2020-07-21,CHE,GADM,CHE.11_1,Jura,0.14466,0.16634,full_february,DAY_OF_WEEK
2020-07-22,CHE,GADM,CHE.11_1,Jura,0.10671,0.17193,full_february,DAY_OF_WEEK
2020-07-23,CHE,GADM,CHE.11_1,Jura,0.11803,0.18135,full_february,DAY_OF_WEEK
2020-07-24,CHE,GADM,CHE.11_1,Jura,0.03612,0.16309,full_february,DAY_OF_WEEK
2020-07-25,CHE,GADM,CHE.11_1,Jura,0.10559,0.1712,full_february,DAY_OF_WEEK
2020-07-26,CHE,GADM,CHE.11_1,Jura,0.12806,0.23292,full_february,DAY_OF_WEEK
2020-07-27,CHE,GADM,CHE.11_1,Jura,0.13509,0.17881,full_february,DAY_OF_WEEK
2020-07-28,CHE,GADM,CHE.11_1,Jura,0.06733,0.20061,full_february,DAY_OF_WEEK
2020-07-29,CHE,GADM,CHE.11_1,Jura,0.13666,0.18734,full_february,DAY_OF_WEEK
2020-07-30,CHE,GADM,CHE.11_1,Jura,0.05119,0.16249,full_february,DAY_OF_WEEK
2020-07-31,CHE,GADM,CHE.11_1,Jura,0.05776,0.1625,full_february,DAY_OF_WEEK
2020-08-01,CHE,GADM,CHE.11_1,Jura,-0.04824,0.23014,full_february,DAY_OF_WEEK
2020-08-02,CHE,GADM,CHE.11_1,Jura,-0.0642,0.27788,full_february,DAY_OF_WEEK
2020-08-03,CHE,GADM,CHE.11_1,Jura,0.02943,0.20507,full_february,DAY_OF_WEEK
2020-08-04,CHE,GADM,CHE.11_1,Jura,0.0769,0.19929,full_february,DAY_OF_WEEK
2020-08-05,CHE,GADM,CHE.11_1,Jura,0.18787,0.16548,full_february,DAY_OF_WEEK
2020-08-06,CHE,GADM,CHE.11_1,Jura,0.12373,0.15033,full_february,DAY_OF_WEEK
2020-08-07,CHE,GADM,CHE.11_1,Jura,0.05408,0.15504,full_february,DAY_OF_WEEK
2020-08-08,CHE,GADM,CHE.11_1,Jura,-0.01562,0.18455,full_february,DAY_OF_WEEK
2020-08-09,CHE,GADM,CHE.11_1,Jura,0.05886,0.25376,full_february,DAY_OF_WEEK
2020-08-10,CHE,GADM,CHE.11_1,Jura,0.08591,0.16742,full_february,DAY_OF_WEEK
2020-08-11,CHE,GADM,CHE.11_1,Jura,0.0182,0.16998,full_february,DAY_OF_WEEK
2020-08-12,CHE,GADM,CHE.11_1,Jura,0.08327,0.17318,full_february,DAY_OF_WEEK
2020-08-13,CHE,GADM,CHE.11_1,Jura,0.00041,0.17734,full_february,DAY_OF_WEEK
2020-08-14,CHE,GADM,CHE.11_1,Jura,-0.0006,0.16444,full_february,DAY_OF_WEEK
2020-08-15,CHE,GADM,CHE.11_1,Jura,-0.00931,0.22405,full_february,DAY_OF_WEEK
2020-08-16,CHE,GADM,CHE.11_1,Jura,0.05568,0.23399,full_february,DAY_OF_WEEK
2020-08-17,CHE,GADM,CHE.11_1,Jura,0.05231,0.15753,full_february,DAY_OF_WEEK
2020-08-18,CHE,GADM,CHE.11_1,Jura,0.0591,0.1513,full_february,DAY_OF_WEEK
2020-08-19,CHE,GADM,CHE.11_1,Jura,0.0895,0.15242,full_february,DAY_OF_WEEK
2020-08-20,CHE,GADM,CHE.11_1,Jura,0.02852,0.15128,full_february,DAY_OF_WEEK
2020-08-21,CHE,GADM,CHE.11_1,Jura,-0.03201,0.14434,full_february,DAY_OF_WEEK
2020-08-22,CHE,GADM,CHE.11_1,Jura,-0.02922,0.18175,full_february,DAY_OF_WEEK
2020-08-23,CHE,GADM,CHE.11_1,Jura,0.03408,0.24223,full_february,DAY_OF_WEEK
2020-08-24,CHE,GADM,CHE.11_1,Jura,0.05402,0.15204,full_february,DAY_OF_WEEK
2020-08-25,CHE,GADM,CHE.11_1,Jura,0.09077,0.14902,full_february,DAY_OF_WEEK
2020-08-26,CHE,GADM,CHE.11_1,Jura,0.07899,0.1447,full_february,DAY_OF_WEEK
2020-08-27,CHE,GADM,CHE.11_1,Jura,0.08752,0.13192,full_february,DAY_OF_WEEK
2020-08-28,CHE,GADM,CHE.11_1,Jura,-0.0491,0.16257,full_february,DAY_OF_WEEK
2020-08-29,CHE,GADM,CHE.11_1,Jura,-0.01865,0.20023,full_february,DAY_OF_WEEK
2020-08-30,CHE,GADM,CHE.11_1,Jura,-0.1274,0.32196,full_february,DAY_OF_WEEK
2020-08-31,CHE,GADM,CHE.11_1,Jura,0.03844,0.17075,full_february,DAY_OF_WEEK
2020-09-01,CHE,GADM,CHE.11_1,Jura,0.03849,0.14716,full_february,DAY_OF_WEEK
2020-09-02,CHE,GADM,CHE.11_1,Jura,0.06031,0.13549,full_february,DAY_OF_WEEK
2020-09-03,CHE,GADM,CHE.11_1,Jura,0.09037,0.13211,full_february,DAY_OF_WEEK
2020-09-04,CHE,GADM,CHE.11_1,Jura,0.07729,0.13992,full_february,DAY_OF_WEEK
2020-09-05,CHE,GADM,CHE.11_1,Jura,0.04046,0.17198,full_february,DAY_OF_WEEK
2020-09-06,CHE,GADM,CHE.11_1,Jura,0.04186,0.26082,full_february,DAY_OF_WEEK
2020-09-07,CHE,GADM,CHE.11_1,Jura,0.05703,0.13457,full_february,DAY_OF_WEEK
2020-09-08,CHE,GADM,CHE.11_1,Jura,0.12183,0.13057,full_february,DAY_OF_WEEK
2020-09-09,CHE,GADM,CHE.11_1,Jura,0.07088,0.13613,full_february,DAY_OF_WEEK
2020-09-10,CHE,GADM,CHE.11_1,Jura,0.08389,0.13418,full_february,DAY_OF_WEEK
2020-09-11,CHE,GADM,CHE.11_1,Jura,0.03036,0.1396,full_february,DAY_OF_WEEK
2020-09-12,CHE,GADM,CHE.11_1,Jura,0.08374,0.15931,full_february,DAY_OF_WEEK
2020-09-13,CHE,GADM,CHE.11_1,Jura,0.08734,0.22127,full_february,DAY_OF_WEEK
2020-09-14,CHE,GADM,CHE.11_1,Jura,0.04538,0.15278,full_february,DAY_OF_WEEK
2020-09-15,CHE,GADM,CHE.11_1,Jura,0.11269,0.14121,full_february,DAY_OF_WEEK
